outcome,aigc_probability,original_path,review_symlink
FN,0.97119141,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6c285f82e77d06892ede86a5857fd512.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009316_score-0.9712_6c285f82e77d06892ede86a5857fd512.jpg
FN,0.03634644,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6c390adbe814eb59860f022f3b22a7e9.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009318_score-0.0363_6c390adbe814eb59860f022f3b22a7e9.jpg
FN,0.96972656,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6ca58a91213824fa5520c5a5488886a6.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009321_score-0.9697_6ca58a91213824fa5520c5a5488886a6.jpg
FN,0.96826172,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6cbc320b6d9763b492f129a790c7a8ef.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009322_score-0.9683_6cbc320b6d9763b492f129a790c7a8ef.jpg
FN,0.97021484,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6cbe2f35c6d50fcea93515b6fa3f9259.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009323_score-0.9702_6cbe2f35c6d50fcea93515b6fa3f9259.jpg
FN,0.03607178,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6ccb07aa1f4d989103a9e2754c2a9b11.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009325_score-0.0361_6ccb07aa1f4d989103a9e2754c2a9b11.jpg
FN,0.78808594,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6cdf907078408b9761b2a3aea4a76e1a.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009326_score-0.7881_6cdf907078408b9761b2a3aea4a76e1a.jpg
FN,0.96826172,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6d09774b7a38503910ebf60174dbab4d.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009327_score-0.9683_6d09774b7a38503910ebf60174dbab4d.jpg
FN,0.92431641,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6d22323357c9e67b5794b21561952e96.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009328_score-0.9243_6d22323357c9e67b5794b21561952e96.jpg
FN,0.97216797,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6d599fa38956c7ece353d1893da6b3e0.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009329_score-0.9722_6d599fa38956c7ece353d1893da6b3e0.jpg
FN,0.90917969,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6d9bddd64433c3ebb2f94d3d9380329f.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009331_score-0.9092_6d9bddd64433c3ebb2f94d3d9380329f.jpg
FN,0.90136719,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6dd2fb8e5b4968ac0383f2569efb4a83.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009333_score-0.9014_6dd2fb8e5b4968ac0383f2569efb4a83.jpg
FN,0.89404297,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6dffb94bd1c21f8f7afeb9b2e989ef0e.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009336_score-0.8940_6dffb94bd1c21f8f7afeb9b2e989ef0e.jpg
FN,0.96044922,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6e3c48de852e0e055524d53cfe9ae7b5.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009337_score-0.9604_6e3c48de852e0e055524d53cfe9ae7b5.jpg
FN,0.96435547,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6e8beff33d3a6ef42d004eb4d6022789.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009338_score-0.9644_6e8beff33d3a6ef42d004eb4d6022789.jpg
FN,0.97167969,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6ec77d53317663fb57ad9a2a7cf7b57e.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009340_score-0.9717_6ec77d53317663fb57ad9a2a7cf7b57e.jpg
FN,0.90283203,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6ed33879086e75c4bd81b79d2d05b89f.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009341_score-0.9028_6ed33879086e75c4bd81b79d2d05b89f.jpg
FN,0.96826172,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6f07173183e1648d16cd873180ff9500.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009342_score-0.9683_6f07173183e1648d16cd873180ff9500.jpg
FN,0.31860352,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6f0af1e005e4acebe09f668f52464a67.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009343_score-0.3186_6f0af1e005e4acebe09f668f52464a67.jpg
FN,0.06805420,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6f0f61883f111368d770c54801f33449.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009344_score-0.0681_6f0f61883f111368d770c54801f33449.jpg
FN,0.93359375,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6f1cc30c2297ff11fd31fbb363e72f84.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009345_score-0.9336_6f1cc30c2297ff11fd31fbb363e72f84.jpg
FN,0.97265625,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/6ffc49c064694b6322db57e89adcda7d.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009349_score-0.9727_6ffc49c064694b6322db57e89adcda7d.jpg
FN,0.97216797,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/7008f6912aae68b1d17c50945ed5219c.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009350_score-0.9722_7008f6912aae68b1d17c50945ed5219c.jpg
FN,0.97119141,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/700c25b1fc05ea41110de7f39308b50a.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009351_score-0.9712_700c25b1fc05ea41110de7f39308b50a.jpg
FN,0.97070312,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/70562267f41192cd15cc350a3d7e3fc3.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009353_score-0.9707_70562267f41192cd15cc350a3d7e3fc3.jpg
FN,0.96972656,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/70c6b65c65d3effb6f3a5ba804e4189a.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009355_score-0.9697_70c6b65c65d3effb6f3a5ba804e4189a.jpg
FN,0.96679688,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/70f318e3d7ed53d66adf643c78452ad7.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009357_score-0.9668_70f318e3d7ed53d66adf643c78452ad7.jpg
FN,0.97216797,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/713cfa1cb51f9062e2075bf49c411c89.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009359_score-0.9722_713cfa1cb51f9062e2075bf49c411c89.jpg
FN,0.97314453,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/713f719d7c9e6445fb6f9985fbe3edf8.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009360_score-0.9731_713f719d7c9e6445fb6f9985fbe3edf8.jpg
FN,0.97314453,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/715cd72a82b6fd1e9272d38d5b293720.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009362_score-0.9731_715cd72a82b6fd1e9272d38d5b293720.jpg
FN,0.97265625,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/7218b7f56a25d2ed71b2d51924b7bafe.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009363_score-0.9727_7218b7f56a25d2ed71b2d51924b7bafe.jpg
FN,0.96484375,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/725e84df3bc6d3954ddebd7d11114784.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009364_score-0.9648_725e84df3bc6d3954ddebd7d11114784.jpg
FN,0.94970703,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/726683c70f2b66353aecda1b0c2ec9ea.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009365_score-0.9497_726683c70f2b66353aecda1b0c2ec9ea.jpg
FN,0.82226562,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/726e3a6c8b4bf7affe3dbf5e8d891c51.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009366_score-0.8223_726e3a6c8b4bf7affe3dbf5e8d891c51.jpg
FN,0.96972656,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/730de508506a0a3350d62f2d6ce16b82.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009368_score-0.9697_730de508506a0a3350d62f2d6ce16b82.jpg
FN,0.90087891,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/73708ddb5db706a58e2dffec8617162a.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009369_score-0.9009_73708ddb5db706a58e2dffec8617162a.jpg
FN,0.96972656,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/737ff2aa9cf3ac40393c2e32b30ded37.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009370_score-0.9697_737ff2aa9cf3ac40393c2e32b30ded37.jpg
FN,0.96142578,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/73a286a9503a36e668b0586a11bc7b10.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009371_score-0.9614_73a286a9503a36e668b0586a11bc7b10.jpg
FN,0.97119141,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/73a39673d6aa75a508c03e500cf2e37a.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009372_score-0.9712_73a39673d6aa75a508c03e500cf2e37a.jpg
FN,0.97167969,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/73f4034a8f98e82cc5bb04362a7021ab.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009374_score-0.9717_73f4034a8f98e82cc5bb04362a7021ab.jpg
FN,0.96240234,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/73f8309217e21d0fbaac8cdcba1514aa.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009375_score-0.9624_73f8309217e21d0fbaac8cdcba1514aa.jpg
FN,0.96044922,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/7403f1b0961ae2cb329aa8613cce052b.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009376_score-0.9604_7403f1b0961ae2cb329aa8613cce052b.jpg
FN,0.97314453,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/74165a223d8f057876362e44819ced7e.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009377_score-0.9731_74165a223d8f057876362e44819ced7e.jpg
FN,0.96777344,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/743e4e3b12b18c2819f2ab7818ce675f.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009378_score-0.9678_743e4e3b12b18c2819f2ab7818ce675f.jpg
FN,0.97265625,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/744eb3795c45aa776af7b937094c3692.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009379_score-0.9727_744eb3795c45aa776af7b937094c3692.jpg
FN,0.96923828,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/74c568bdd9ac0b0bfe0f2e343f3f4377.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009380_score-0.9692_74c568bdd9ac0b0bfe0f2e343f3f4377.jpg
FN,0.95947266,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/7524213fb3b385a99e07bb92c32326ab.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009381_score-0.9595_7524213fb3b385a99e07bb92c32326ab.jpg
FN,0.96142578,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/7526b416d8d19d67a53b69186a5a3a74.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009383_score-0.9614_7526b416d8d19d67a53b69186a5a3a74.jpg
FN,0.95898438,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/7669168fcb162eb89b42f638e83c6d12.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009387_score-0.9590_7669168fcb162eb89b42f638e83c6d12.jpg
FN,0.92285156,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/77daf06655d9a01ef658854cb6f6b5e2.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009390_score-0.9229_77daf06655d9a01ef658854cb6f6b5e2.jpg
FN,0.89892578,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/78523773ab81e34d40be0207fd2ba41b.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009391_score-0.8989_78523773ab81e34d40be0207fd2ba41b.jpg
FN,0.96777344,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/792d14512bdbdf903709a09950f6b9cc.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009396_score-0.9678_792d14512bdbdf903709a09950f6b9cc.jpg
FN,0.97021484,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/793aeaf81f0f2a81c3949d7b1e30954d.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009397_score-0.9702_793aeaf81f0f2a81c3949d7b1e30954d.jpg
FN,0.96923828,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/793f67ac0c20ca5aaf88f084fc8a730a.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009398_score-0.9692_793f67ac0c20ca5aaf88f084fc8a730a.jpg
FN,0.96972656,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/79547c6036a02e2a80ec70b5a08d2a21.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009399_score-0.9697_79547c6036a02e2a80ec70b5a08d2a21.jpg
FN,0.96728516,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/79613de48d3aad70f4cb207d4830285f.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009400_score-0.9673_79613de48d3aad70f4cb207d4830285f.jpg
FN,0.97314453,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/797542e8cc8ab093caf712bc1c2e7af9.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009401_score-0.9731_797542e8cc8ab093caf712bc1c2e7af9.jpg
FN,0.96484375,/home/s/sookmun/aigc-storage/data/competition_reference/raw/Images/Diffusion_based/DALLE/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/79a9eb0a19c9ebf6fba7107f9d57e5e6.jpg,/home/s/sookmun/aigc-storage/outputs/20260830-222806_dinov3_multiscale_a100_verified_120k_competition_best/competition_reference_clean/error_review_tpr_at_1fpr/false_negatives_dalle/009402_score-0.9648_79a9eb0a19c9ebf6fba7107f9d57e5e6.jpg
